,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
4222,4/15/20,Brazil,,,,Brazil,Agência Lupa,"Quinine, a substance present in tonic water, is the same thing as chloroquine and can be used to treat COVID-19.",YouTube,https://www.youtube.com/watch?v=GvTrVrxXQsM,https://piaui.folha.uol.com.br/lupa/2020/04/15/quinino-agua-tonica-coronavirus/,Portuguese,FALSE,"Quinine is not the same thing as chloroquine. The molecules are similar and both are effective against malaria, but they are different substances. There's no research involving quinine for treating COVID-19. The minimum dosage for therapeutic use of quinine (for malaria and other diseases) is around 1g a day. This would require the ingestion of 14 liters of tonic water. Finally, chloroquine is also not proven to be an effective medicine against COVID-19.",cures,['Brazil'],youtube.com,https://www.youtube.com/watch?v=GvTrVrxXQsM,youtube.com,4/15/20,"['quinine', 'substance', 'present', 'tonic', 'water', 'thing', 'chloroquine', 'treat', 'covid']"
4294,4/16/20,Brazil,,,,Brazil,Estadão Verifica,A viral text message claims FDA has approved the use of chloroquine for all COVID-19 patients; and pharma company Novartis has announced there are studies proving chloroquine cures COVID-19. ,Facebook posts and WhatsApp messages,Unavaliable,https://politica.estadao.com.br/blogs/estadao-verifica/liberacao-de-uso-da-cloroquina-por-agencia-americana-nao-e-para-todos-os-pacientes-da-covid-19/,Portuguese,FALSE,FDA has issued and emergency use authorization that does not mean it has approved the use of chloroquine against COVID-19. Novartis has stated that chloroquine research is preliminary.,cures,['Brazil'],N/A,Unavaliable,N/A,4/16/20,"['viral', 'text', 'message', 'claims', 'fda', 'approved', 'use', 'chloroquine', 'covid', 'patients', 'pharma', 'company', 'novartis', 'announced', 'studies', 'proving', 'chloroquine', 'cures', 'covid']"
4309,4/16/20,Brazil,,,,Brazil,Agência Lupa,A poll with doctors from 30 different countries confirm that chloroquine is the most effective treatment against COVID-19.,Facebook Post,https://www.facebook.com/photo.php?fbid=2969547363088542&set=a.169080189801954&type=3,https://piaui.folha.uol.com.br/lupa/2020/04/16/verificamos-medicos-30-paises-eficacia-cloroquina/?fbclid=IwAR0C4HGkHXPlY9NDQkJ1EEddRxkIeG2Bd-OG431-aiVty6EmsvjxJUhZeyc,Portuguese,FALSE,"The poll the post refers to shows that azithromycin is the most popular treatment for COVID-19, while plasma from cured patients is viewed as the most effective. Hydroxychloroquine and Chloroquine are in both lists, but not on top.",cures,['Brazil'],facebook.com,https://www.facebook.com/photo.php?fbid=2969547363088542&set=a.169080189801954&type=3,facebook.com,4/16/20,"['poll', 'doctors', 'different', 'countries', 'confirm', 'chloroquine', 'effective', 'treatment', 'covid']"
5253,4/21/20,France,,,,France,Les Décodeurs,Brigitte Macron asked Didier Raoult treat her daughter with chloroquine.,ResistanceRépublicaine,https://resistancerepublicaine.com/2020/04/01/brigitte-macron-a-demande-a-raoult-de-soigner-sa-fille-a-la-chloroquine/,https://www.lemonde.fr/les-decodeurs/article/2020/04/21/brigitte-macron-a-demande-au-professeur-raoult-de-soigner-sa-fille-un-poisson-d-avril-de-l-extreme-droite_6037332_4355770.html,French,FALSE,This claim originated from a parodic website.,conspiracy theory,['France'],resistancerepublicaine.com,https://resistancerepublicaine.com/2020/04/01/brigitte-macron-a-demande-a-raoult-de-soigner-sa-fille-a-la-chloroquine/,resistancerepublicaine.com,4/21/20,"['brigitte', 'macron', 'asked', 'didier', 'raoult', 'treat', 'daughter', 'chloroquine']"
4656,4/23/20,Tanzania,United States,Kenya,,"Tanzania, United States, Kenya",PesaCheck,A video posted on Facebook claiming that chloroquine and azithromycin are proven cures of COVID-19,Facebook,https://www.facebook.com/Reuben.Kutit/videos/vb.100004771261413/1559782647524096/?type=2&theater,https://pesacheck.org/fact-check-are-hydroxychloroquine-and-azithromycin-effective-against-covid-19-e80d7142c61f,English,FALSE,"The US Food and Drug Administration said there is no approved cure for COVID-19, but several FDA-approved treatments that may help ease the symptoms, should doctors choose to prescribe them.",cures,"['Tanzania', 'United States', 'Kenya']",facebook.com,https://www.facebook.com/Reuben.Kutit/videos/vb.100004771261413/1559782647524096/?type=2&theater,facebook.com,4/23/20,"['video', 'posted', 'facebook', 'claiming', 'chloroquine', 'azithromycin', 'proven', 'cures', 'covid']"
4703,4/24/20,Brazil,,,,Brazil,Estadão Verifica,"Brazilian researchers from Manaus, Brazil, used a lethal dose of chloroquine in order to kill patients and cause the medicine to not be used as a medicine in treatment of COVID-19.",YouTube video,https://www.youtube.com/watch?v=CG9oPI5FtnI&t=269s,https://politica.estadao.com.br/blogs/estadao-verifica/pesquisa-brasileira-nao-usou-doses-letais-para-matar-pacientes-e-atacar-cloroquina/,Portuguese,misleading,"The study has been through an ethics comitee that allowed it to be executed. Also, it was a study focused on the safety of the drug.",other,['Brazil'],youtube.com,https://www.youtube.com/watch?v=CG9oPI5FtnI&t=269s,youtube.com,4/24/20,"['brazilian', 'researchers', 'manaus', 'brazil', 'lethal', 'dose', 'chloroquine', 'order', 'kill', 'patients', 'cause', 'medicine', 'medicine', 'treatment', 'covid']"
5374,4/27/20,United States,,,,United States,Science Feedback,"A 2005 NIH study shows that Fauci already knew of chloroquine's effectiveness against coronaviruses, including SARS-CoV-2.","Brian Fischer, OneNewsNow",https://archive.fo/0ItsH,https://healthfeedback.org/claimreview/blog-posts-inaccurately-claim-that-a-2005-nih-study-demonstrated-the-effectiveness-of-chloroquine-treatment-against-coronavirus-infection-such-as-covid-19/,English,FALSE,"The 2005 study cited in these articles was actually a Canada-funded study, which revealed an effect of chloroquine on SARS-CoV-1 infection in cell cultures. Contrary to what the articles suggest, the study was not conducted or funded by the NIH. Although SARS-CoV-1 shares some similarities with the current SARS-CoV-2, an in vitro study of the former does not provide sufficient evidence to conclude that it will effectively treat COVID-19.",cures,['United States'],archive.fo,https://onenewsnow.com/perspectives/bryan-fischer/2020/04/27/fauci-knew-about-hcq-in-2005-nobody-needed-to-die,onenewsnow.com,4/27/20,"['2005', 'nih', 'study', 'shows', 'fauci', 'knew', 'chloroquine', 'effectiveness', 'coronaviruses', 'including', 'sars', 'cov']"
5182,4/27/20,United States,,,,United States,PolitiFact,"Dr. Anthony Fauci ""has known for 15 years that chloroquine and … hydroxychloroquine will not only treat a current case of coronavirus but prevent future cases.”",Bloggers,https://web.archive.org/web/20200506140801/https://onenewsnow.com/perspectives/bryan-fischer/2020/04/27/fauci-knew-about-hcq-in-2005-nobody-needed-to-die,https://www.politifact.com/factchecks/2020/may/06/blog-posting/dont-fall-conspiracy-about-dr-anthony-fauci-hydrox/,English,FALSE,"An article published by a website run by an anti-LGBTQ political organization claims Dr. Anthony Fauci knew in 2005 that hydroxychloroquine was effective against human coronaviruses. The article cites a 2005 study that found a related drug, chloroquine, could inhibit the spread of Severe Acute Respiratory Syndrome. There is no known treatment, cure or vaccine for the novel coronavirus or SARS. While some early research suggests hydroxychloroquine could treat COVID-19 symptoms, other studies have found no discernible effect.",cures,['United States'],archive.org,https://onenewsnow.com/perspectives/bryan-fischer/2020/04/27/fauci-knew-about-hcq-in-2005-nobody-needed-to-die,onenewsnow.com,4/27/20,"['anthony', 'fauci', 'known', 'years', 'chloroquine', 'hydroxychloroquine', 'treat', 'current', 'case', 'coronavirus', 'prevent', 'future', 'cases']"
5260,5/4/20,France,,,,France,Les Décodeurs,Charles de Gaulle aircraft carrier's marines have been cured from COVID-19 thanks to chloroquine.,Facebook and Twitter users,https://www.facebook.com/search/top/?q=marins%20du%20Charles%20de%20Gaulle%20Chloroquine%20&epa=SEARCH_BOX,https://www.lemonde.fr/les-decodeurs/article/2020/05/05/non-les-marins-du-charles-de-gaulle-n-ont-pas-ete-gueris-a-la-chloroquine_6038720_4355770.html,French,FALSE,French Army denied any use of chloroquine or hydrochloroquine to treat the infected marines.,cures,['France'],facebook.com,https://www.facebook.com/search/top/?q=marins%20du%20Charles%20de%20Gaulle%20Chloroquine%20&epa=SEARCH_BOX,facebook.com,5/4/20,"['charles', 'gaulle', 'aircraft', 'carrier', 'marines', 'cured', 'covid', 'thanks', 'chloroquine']"
6222,5/5/20,Canada,France,,,"Canada, France",Détecteur de rumeurs,Chloroquine effectiveness has been proved. ,Multiple sources,https://www.washingtonpost.com/politics/2020/04/24/rise-fall-trumps-obsession-with-hydroxychloroquine/,https://www.sciencepresse.qc.ca/actualite/covid-19-depister-desinfo/2020/05/05/chloroquine-solution-averee-contre-covid-19-faux,French,FALSE,"We are offering a quick update on what the research is saying (Brazil, China, USA). Nobody can say, at this moment, that this is the solution against the virus.",cures,"['Canada', 'France']",washingtonpost.com,https://www.washingtonpost.com/politics/2020/04/24/rise-fall-trumps-obsession-with-hydroxychloroquine/,washingtonpost.com,5/5/20,"['chloroquine', 'effectiveness', 'proved']"
5842,5/11/20,Brazil,,,,Brazil,Aos Fatos,The Brazilian state of Piauí was able to empty the COVID-19 ICU beds with the use of chloroquine.,Sites and Facebook posts,https://cartapiaui.com.br/noticias/feitosa-costa/avanco-hospital-no-piaui-cura-pessoas-da-covid-19-e-esvazia-utis-com-uso-de-cloroquina-36954.html?fbclid=IwAR30hJf77Lt6YqE-MR03LalxDBcqfXRduQafmLcEbcM-qZlglcUjKhSxFR8,https://www.aosfatos.org/noticias/nao-e-possivel-afirmar-que-pacientes-foram-curados-por-cloroquina-ou-corticoides-no-piaui/,Portuguese,misleading,"For five days in May, the institution didn't actually record serious cases of COVID-19, but patients have been medicated with an experimental cocktail that also includes other drugs, such as corticosteroids, according to the hospital's technical director, Justino Carvalho Jr.",cures,['Brazil'],cartapiaui.com.br,https://cartapiaui.com.br/noticias/feitosa-costa/avanco-hospital-no-piaui-cura-pessoas-da-covid-19-e-esvazia-utis-com-uso-de-cloroquina-36954.html?fbclid=IwAR30hJf77Lt6YqE-MR03LalxDBcqfXRduQafmLcEbcM-qZlglcUjKhSxFR8,cartapiaui.com.br,5/11/20,"['brazilian', 'state', 'piauí', 'able', 'covid', 'icu', 'beds', 'use', 'chloroquine']"
5664,5/13/20,Brazil,,,,Brazil,Estadão Verifica,Chloroquine is target of a conspiracy in benefit of medecine remdesivir.,Facebook posts,https://www.facebook.com/avanbrasibert.ibertioga.7/videos/vb.100028895347691/336173074022535/?type=2&video_source=user_video_tab,https://politica.estadao.com.br/blogs/estadao-verifica/cloroquina-nao-e-alvo-de-conspiracao-a-favor-do-remdesivir/,Portuguese,misleading,"There are studies to verify efficacy of both medecines in the treatment of COVID-19 patients. Also, there are heads of state such as Donald Trump and Jair Bolsonaro that support chloroquine openly. Furthermore, there is no registry of the man appearing on the video being part of any study involving COVID-19.",cures,['Brazil'],facebook.com,https://www.facebook.com/avanbrasibert.ibertioga.7/videos/vb.100028895347691/336173074022535/?type=2&video_source=user_video_tab,facebook.com,5/13/20,"['chloroquine', 'target', 'conspiracy', 'benefit', 'medecine', 'remdesivir']"
6048,5/19/20,Brazil,,,,Brazil,Agência Lupa,"The Workers Party (PT) filed a lawsuit against the government, on the STF (Supreme Court), that demands the Federal Government stop purchasing chloroquine and hydroxychloroquine.",Facebook,https://www.facebook.com/groups/jaebolsonaro/permalink/1003167430392785/,https://piaui.folha.uol.com.br/lupa/2020/05/19/acao-pt-stf-cloroquina/,Portuguese,FALSE,"Although the lawsuit mentioned on this post is real, it is not asking the government to stop buying chloroquine. Actually, they request, amongst several other things, that public authorities stop using official communication channels to promote any medication which has not yet been scientifically proven effective against COVID-19.",authorities,['Brazil'],facebook.com,https://www.facebook.com/groups/jaebolsonaro/permalink/1003167430392785/,facebook.com,5/19/20,"['workers', 'party', 'filed', 'lawsuit', 'government', 'stf', 'supreme', 'court', 'demands', 'federal', 'government', 'stop', 'purchasing', 'chloroquine', 'hydroxychloroquine']"
6522,5/19/20,Brazil,,,,Brazil,Estadão Verifica,São Paulo's governor João Doria ordered a recall of chloroquine and hydroxychloroquine from dugstores.,Social media posts,https://twitter.com/ArthurWeint/status/1261022227543265286,https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-doria-tenha-mandado-recolher-cloroquina-das-farmacias-de-sp/,Portuguese,FALSE,The medecine is used as political tool to divide the governor and federal government. The state government said they receive the medecine and delivers to hospitals. State government has no control over drugstores.,authorities,['Brazil'],twitter.com,https://twitter.com/ArthurWeint/status/1261022227543265286,twitter.com,5/19/20,"['são', 'paulo', 'governor', 'joão', 'doria', 'ordered', 'recall', 'chloroquine', 'hydroxychloroquine', 'dugstores']"
6113,5/20/20,France,,,,France,CheckNews,French champion of chloroquine Didier Raoult is leaving France to teach in China.,News publication,https://web.archive.org/web/20200520103842/https:/twitter.com/Entreprendre/status/1263027602152980480,https://www.liberation.fr/checknews/2020/05/20/didier-raoult-a-t-il-annonce-qu-il-quittait-la-france-pour-la-chine_1788943,French,FALSE,"His team denied the information, and the email adress informing his editor of the news is false.",other,['France'],archive.org,https:/twitter.com/Entreprendre/status/1263027602152980480,N/A,5/20/20,"['french', 'champion', 'chloroquine', 'didier', 'raoult', 'leaving', 'france', 'teach', 'china']"
6170,5/21/20,Brazil,,,,Brazil,Agência Lupa,"Chloroquine was invented by Gaspar Vianna, a scientist from Pará, Brazil.",Facebook,https://www.facebook.com/photo.php?fbid=4148569188517704&set=a.538661696175156&type=3,https://piaui.folha.uol.com.br/lupa/2020/05/21/verificamos-medico-paraense-descobriu-cloroquina/,Portuguese,FALSE,"Chloroquine was synthetized by an Austrian researcher, who worked for Bayer, in 1934. Gaspar Vianna died in 1914.",other,['Brazil'],facebook.com,https://www.facebook.com/photo.php?fbid=4148569188517704&set=a.538661696175156&type=3,facebook.com,5/21/20,"['chloroquine', 'invented', 'gaspar', 'vianna', 'scientist', 'pará', 'brazil']"
6171,5/21/20,Brazil,,,,Brazil,Agência Lupa,"99% of all COVID-19 patients in Itaperuna, Rio de Janeiro state, have been cured after being treated with chloroquine.",Facebook,https://www.facebook.com/RANGEL.FRETE.NOTICIAS.RO/photos/a.115149229958930/167693418037844/?type=3&__xts__%5B0%5D=68.ARBH3a_mhHaZaiH17Y5GhrSjx4ZvPKdR62m8o3cXodex0o1Mz0HfZIZAlP_VPhemR1IQvMgzBkFOijJT94O-wS_PO1wAnj6OOn9DnZ_EC8nKokbU3PEl13_-tncUk8tIBSVCafe5Gi8GLCkSYnwgoBF16XLSq65gvKZfWSF5BlYCGXoZcJ0tRdvOcub3q5YD4xVP-xFH-HTOStzgLd8VVRV-F1bGDbnF3kNGbRbb_pxA7ISGAB0Jkot2ez2MQlcSW5AOyQbimItI87SoKdujGly1fATWTZibr56A-TVbcyB6QxkyPTzQ8PibFvJG_--TwpOv&__tn__=-R,https://piaui.folha.uol.com.br/lupa/2020/05/21/itaperuna-99-coronavirus-recuperados/,Portuguese,FALSE,"On May 15, when this content was published, there were 13 people cured for 55 confirmed cases.",conspiracy theory,['Brazil'],facebook.com,https://www.facebook.com/RANGEL.FRETE.NOTICIAS.RO/photos/a.115149229958930/167693418037844/?type=3&__xts__%5B0%5D=68.ARBH3a_mhHaZaiH17Y5GhrSjx4ZvPKdR62m8o3cXodex0o1Mz0HfZIZAlP_VPhemR1IQvMgzBkFOijJT94O-wS_PO1wAnj6OOn9DnZ_EC8nKokbU3PEl13_-tncUk8tIBSVCafe5Gi8GLCkSYnwgoBF16XLSq65gvKZfWSF5BlYCGXoZcJ0tRdvOcub3q5YD4xVP-xFH-HTOStzgLd8VVRV-F1bGDbnF3kNGbRbb_pxA7ISGAB0Jkot2ez2MQlcSW5AOyQbimItI87SoKdujGly1fATWTZibr56A-TVbcyB6QxkyPTzQ8PibFvJG_--TwpOv&__tn__=-R,facebook.com,5/21/20,"['covid', 'patients', 'itaperuna', 'rio', 'janeiro', 'state', 'cured', 'treated', 'chloroquine']"
6517,5/23/20,France,,,,France,CheckNews,The chloroquine study published in the Lancet cost 50 million dollars.,Social media,https://www.facebook.com/536036597056216/posts/569512477041961,https://www.liberation.fr/checknews/2020/05/28/combien-a-coute-l-etude-sur-l-hydroxychloroquine-publiee-dans-the-lancet_1789414,French,FALSE,There is no reliable data to support this claim.,other,['France'],facebook.com,https://www.facebook.com/536036597056216/posts/569512477041961,facebook.com,5/23/20,"['chloroquine', 'study', 'published', 'lancet', 'cost', 'million', 'dollars']"
7047,6/5/20,Brazil,,,,Brazil,Estadão Verifica,Brazilia president Jair Bolsonaro was right about efficacy of chloroquine.,Facebook posts,Unavaliable,https://politica.estadao.com.br/blogs/estadao-verifica/publicacao-distorce-informacoes-sobre-protocolos-para-uso-de-medicamentos-contra-a-covid-19/,Portuguese,FALSE,There is no scientific evidence about efficacy of chloroquine and other drugs descripted on video.,cures,['Brazil'],N/A,Unavaliable,N/A,6/5/20,"['brazilia', 'president', 'jair', 'bolsonaro', 'right', 'efficacy', 'chloroquine']"
7182,6/19/20,Brazil,,,,Brazil,Estadão Verifica,Senegalese doctor says chloroquine is the secret for a very low number of deaths by COVID-19 in Senegal.,Facebook posts,Unavaliable,https://politica.estadao.com.br/blogs/estadao-verifica/uso-da-cloroquina-nao-explica-a-situacao-da-pandemia-no-senegal/,Portuguese,FALSE,"Senegal uses chloroquine as a treatment for COVID-19. Doctor Mussa Seydi defends the drug, but says it is not the only reason why deaths are such low. ",cures,['Brazil'],N/A,Unavaliable,N/A,6/19/20,"['senegalese', 'doctor', 'says', 'chloroquine', 'secret', 'low', 'number', 'deaths', 'covid', 'senegal']"
7509,6/24/20,Brazil,,,,Brazil,Aos Fatos,"By revoking the permission to use chloroquine in hospitalized patients, the FDA expanded the use of the drug in the USA.",Facebook posts,https://www.facebook.com/quartelquitaunavilailitarvilaquitauna/videos/203231434169835/?__xts__%5B0%5D=68.ARCQVgYz-H4RJkD2Xn8Lw2NOV2M731BHPM6TNPXNtxlI8ujjniSVJJb9jrBJngeiX3mMFDxnIi2Ve0pMVMZDJnHxNrzgMrbXZGkfyFJa6Le_nysyzpoIbudKSZ3oFWzp6wr7Jzytv2QXSKfVtbwv7mya-2ECQGkNEfI3maOxXaLs6gLU8dOZw2Nu78hr9vnQ-9huXXPfewc_txmu_Wp7ZMRH8r6Gi_mSKP7nbrXR8UWNpc8VHer0n3Oi0OUSdc8LJ4qSS_8QKwN8NGdfcpm6WZYSrWuMacYR5Ut7_UQePMpMo55h6nKW27jpslDbRURA4LexAV0VGnVhNOQD&__tn__=-R,https://www.aosfatos.org/noticias/decisao-da-fda-nao-amplia-uso-de-cloroquina-para-tratamento-da-covid-19-nos-eua/,Portuguese,FALSE,"According to US law, once a drug has been approved by the FDA for a particular use or disease, it can also be prescribed for other purposes at the doctor's discretion - it is called an off-label prescription. In the case of chloroquine and hydroxychloroquine, they are already approved to treat malaria, lupus and rheumatoid arthritis. The authorization for emergency use in hospitals, in practice, meant that the FDA gave a favorable opinion to the use of the substances, considering them promising in the fight against the new coronavirus.",authorities,['Brazil'],facebook.com,https://www.facebook.com/quartelquitaunavilailitarvilaquitauna/videos/203231434169835/?__xts__%5B0%5D=68.ARCQVgYz-H4RJkD2Xn8Lw2NOV2M731BHPM6TNPXNtxlI8ujjniSVJJb9jrBJngeiX3mMFDxnIi2Ve0pMVMZDJnHxNrzgMrbXZGkfyFJa6Le_nysyzpoIbudKSZ3oFWzp6wr7Jzytv2QXSKfVtbwv7mya-2ECQGkNEfI3maOxXaLs6gLU8dOZw2Nu78hr9vnQ-9huXXPfewc_txmu_Wp7ZMRH8r6Gi_mSKP7nbrXR8UWNpc8VHer0n3Oi0OUSdc8LJ4qSS_8QKwN8NGdfcpm6WZYSrWuMacYR5Ut7_UQePMpMo55h6nKW27jpslDbRURA4LexAV0VGnVhNOQD&__tn__=-R,facebook.com,6/24/20,"['revoking', 'permission', 'use', 'chloroquine', 'hospitalized', 'patients', 'fda', 'expanded', 'use', 'drug', 'usa']"
7511,6/25/20,Brazil,,,,Brazil,Aos Fatos,"Mayor of São Paulo, diagnosed with COVID-19, used chloroquine, the same drug that was banned by the municipal government.",Facebook posts,https://www.facebook.com/bolsonaroheroinacional/photos/a.1919399104945789/2798766857009005/?type=3&__xts__%5B0%5D=68.ARBo-AQBpjFrZeGhmoXYkdIP-WhJV4G5_6s5897JOSCyfvb7k3qjaHxe3rJM37daiPP-WagCX8LE-GvIdbhAAPQlUeHjU9u6_I9pIkcGcwfjF0n82xYEhuOpfzlmuo4u_ymLZUs2RlQGDtflEnvIayiCfjbLvEha91-XgTtjBHvjiQgJjoLkL8IEP3DH-QPU7ZVROZYwhvJPOM0x1Vz8CqQzDVEe0byji7QFmPIY07zQUGFmtF1b05RfXnH2hM3e6j-5pJacA5wkEr3z60ENX-EM9FwbZNkYgRLsDh9HWxtNC5iIUIHB3zFKPQolqYKwGpf92krz&__tn__=-R,https://www.aosfatos.org/noticias/prefeito-de-sao-paulo-nao-proibiu-uso-de-hidroxicloroquina-nem-disse-que-tomou-medicamento/,Portuguese,FALSE,"The only drug the mayor has claimed to have taken in his treatment is azithromycin, an antibiotic. Furthermore, the municipal government of São Paulo never banned the use of chloroquine. The mayor even announced in April that the drug would be used in municipal hospitals in the city, even without scientific proof of its effectiveness.",authorities,['Brazil'],facebook.com,https://www.facebook.com/bolsonaroheroinacional/photos/a.1919399104945789/2798766857009005/?type=3&__xts__%5B0%5D=68.ARBo-AQBpjFrZeGhmoXYkdIP-WhJV4G5_6s5897JOSCyfvb7k3qjaHxe3rJM37daiPP-WagCX8LE-GvIdbhAAPQlUeHjU9u6_I9pIkcGcwfjF0n82xYEhuOpfzlmuo4u_ymLZUs2RlQGDtflEnvIayiCfjbLvEha91-XgTtjBHvjiQgJjoLkL8IEP3DH-QPU7ZVROZYwhvJPOM0x1Vz8CqQzDVEe0byji7QFmPIY07zQUGFmtF1b05RfXnH2hM3e6j-5pJacA5wkEr3z60ENX-EM9FwbZNkYgRLsDh9HWxtNC5iIUIHB3zFKPQolqYKwGpf92krz&__tn__=-R,facebook.com,6/25/20,"['mayor', 'são', 'paulo', 'diagnosed', 'covid', 'chloroquine', 'drug', 'banned', 'municipal', 'government']"
7514,6/29/20,Brazil,,,,Brazil,Agência Lupa,"Bruno Covas, Mayor of São Paulo, admited using chloroquine. He banned the drug in São Paulo.",Facebook,https://www.facebook.com/photo.php?fbid=3364890726862779&set=a.604371082914771&type=3,https://piaui.folha.uol.com.br/lupa/2020/06/29/verificamos-covas-cloroquina-tratamento/,Portuguese,FALSE,"Covas did not say he used chloroquine, neither did he not ""forbid"" chloroquine in São Paulo.",authorities,['Brazil'],facebook.com,https://www.facebook.com/photo.php?fbid=3364890726862779&set=a.604371082914771&type=3,facebook.com,6/29/20,"['bruno', 'covas', 'mayor', 'são', 'paulo', 'admited', 'chloroquine', 'banned', 'drug', 'são', 'paulo']"
